order_id,product_id,quantity,unit_price,line_total,cogs
O0015579,P000029,3,23.05,69.15,51.24
O0015579,P000125,3,133.53,400.59,315.15
O0015581,P000116,3,118.02,354.06,251.94
O0015581,P000024,2,110.76,221.52,132.12
O0015581,P000211,2,122.08,244.16,152.66
O0015583,P000048,1,129.44,129.44,91.53
O0015583,P000194,1,182.77,182.77,108.23
O0015583,P000032,3,101.71,305.13,235.71
O0015583,P000129,1,191.34,191.34,133.2
O0015587,P000073,2,143.59,287.18,219.66
O0015593,P000163,2,62.87,125.74,90.02
O0015593,P000016,3,39.55,118.65,84.39
O0015593,P000002,1,48.7,48.7,34.02
O0015594,P000101,1,81.49,81.49,56.1
O0015594,P000184,3,198.0,594.0,390.96
O0015594,P000148,1,87.71,87.71,57.9
O0015597,P000112,3,7.78,23.34,15.03
O0015597,P000100,3,172.57,517.71,388.53
O0015597,P000178,2,170.73,341.46,192.9
O0015597,P000085,1,157.08,157.08,109.32
O0015599,P000033,1,190.5,190.5,131.29
O0015607,P000207,3,180.55,541.65,414.12
O0015607,P000113,2,130.31,260.62,209.66
O0015607,P000183,1,74.7,74.7,58.92
O0015607,P000154,1,125.09,125.09,101.57
O0015616,P000129,2,191.34,382.68,266.4
O0015616,P000213,3,125.43,376.29,277.38
O0015618,P000096,3,92.07,276.21,163.17
O0015618,P000035,3,105.63,316.89,206.91
O0015619,P000108,3,12.76,38.28,30.09
O0015619,P000002,1,48.7,48.7,34.02
O0015619,P000112,3,7.78,23.34,15.03
O0015620,P000194,2,182.77,365.54,216.46
O0015621,P000031,2,104.78,209.56,133.04
O0015621,P000189,1,146.11,146.11,116.27
O0015631,P000161,2,161.55,323.1,276.36
O0015631,P000125,3,133.53,400.59,315.15
O0015631,P000053,3,105.27,315.81,232.92
O0015631,P000140,1,129.81,129.81,105.58
O0015635,P000063,3,103.6,310.8,195.33
O0015636,P000201,3,46.52,139.56,90.66
O0015636,P000019,1,88.69,88.69,73.1
O0015637,P000108,3,12.76,38.28,30.09
O0015641,P000164,2,103.98,207.96,116.92
O0015641,P000184,1,198.0,198.0,130.32
O0015642,P000202,1,67.22,67.22,43.37
O0015646,P000085,1,157.08,157.08,109.32
O0015649,P000190,1,108.68,108.68,76.93
O0015650,P000150,3,122.07,366.21,213.51
O0015656,P000086,2,58.31,116.62,70.02
O0015656,P000112,2,7.78,15.56,10.02
O0015665,P000038,3,150.64,451.92,299.01
O0015675,P000019,1,88.69,88.69,73.1
O0015675,P000082,3,98.36,295.08,189.66
O0015675,P000133,3,187.12,561.36,417.96
O0015675,P000008,3,119.97,359.91,244.65
O0015679,P000013,3,67.35,202.05,128.04
O0015679,P000094,3,102.07,306.21,218.7
O0015679,P000216,3,174.5,523.5,371.97
O0015680,P000141,3,243.31,729.93,414.42
O0015682,P000127,1,35.82,35.82,22.64
O0015682,P000179,3,24.92,74.76,60.24
O0015682,P000076,1,70.57,70.57,57.66
O0015682,P000188,3,38.01,114.03,80.52
O0015684,P000071,1,12.21,12.21,8.34
O0015684,P000096,3,92.07,276.21,163.17
O0015686,P000210,3,108.74,326.22,202.17
O0015686,P000166,2,123.53,247.06,148.12
O0015689,P000031,1,104.78,104.78,66.52
O0015689,P000185,3,181.06,543.18,418.59
O0015689,P000201,3,46.52,139.56,90.66
O0015689,P000038,3,150.64,451.92,299.01
O0015691,P000138,2,15.57,31.14,20.12
O0015691,P000061,1,67.98,67.98,50.03
O0015693,P000167,3,93.41,280.23,210.15
O0015693,P000219,2,115.81,231.62,129.02
O0015693,P000128,3,46.36,139.08,89.4
O0015693,P000030,2,87.03,174.06,128.34
O0015694,P000220,2,131.92,263.84,211.22
O0015694,P000195,3,51.01,153.03,105.03
O0015696,P000179,2,24.92,49.84,40.16
O0015696,P000055,3,103.25,309.75,246.45
O0015696,P000018,1,167.08,167.08,118.6
O0015697,P000071,1,13.16,13.16,8.34
O0015706,P000023,3,100.61,301.83,225.51
O0015709,P000016,1,38.16,38.16,28.13
O0015709,P000145,1,87.36,87.36,65.2
O0015709,P000215,2,98.2,196.4,141.92
O0015709,P000143,2,102.15,204.3,150.16
O0015710,P000183,3,74.7,224.1,176.76
O0015710,P000084,1,117.97,117.97,96.02
O0015710,P000066,1,109.32,109.32,61.5
O0015721,P000024,1,98.28,98.28,66.06
O0015721,P000140,3,129.81,389.43,316.74
O0015721,P000188,3,38.83,116.49,80.52
O0015722,P000146,2,176.67,353.34,243.04
O0015727,P000102,2,139.36,278.72,204.18
O0015734,P000041,2,87.84,175.68,102.42
O0015734,P000063,1,116.15,116.15,65.11
O0015734,P000070,2,133.12,266.24,201.76
O0015734,P000131,3,51.84,155.52,127.95
O0015736,P000068,2,20.3,40.6,31.34
O0015736,P000141,3,243.31,729.93,414.42
O0015736,P000172,2,183.34,366.68,218.24
O0015736,P000054,3,9.48,28.44,16.02
O0015741,P000214,3,14.51,43.53,33.09
O0015741,P000131,2,45.89,91.78,85.3
O0015741,P000121,1,173.56,173.56,107.7
O0015758,P000101,1,89.95,89.95,56.1
O0015758,P000120,2,74.55,149.1,101.5
O0015758,P000111,1,82.4,82.4,59.95
O0015759,P000029,3,23.05,69.15,51.24
O0015759,P000118,3,133.6,400.8,271.62
O0015759,P000208,2,90.75,181.5,122.16
O0015759,P000054,3,9.48,28.44,16.02
O0015761,P000211,1,122.08,122.08,76.33
O0015761,P000177,2,130.6,261.2,176.5
O0015767,P000192,1,185.35,185.35,139.62
O0015768,P000121,3,173.56,520.68,323.1
O0015769,P000195,1,53.21,53.21,35.01
O0015769,P000190,3,108.68,326.04,230.79
O0015769,P000026,3,53.98,161.94,113.94
O0015770,P000211,3,122.08,366.24,228.99
O0015772,P000140,2,129.81,259.62,211.16
O0015772,P000080,3,47.52,142.56,124.23
O0015772,P000029,3,23.05,69.15,51.24
O0015773,P000166,2,123.53,247.06,148.12
O0015773,P000059,3,42.4,127.2,103.74
O0015773,P000024,3,110.76,332.28,198.18
O0015773,P000143,3,118.23,354.69,225.24
O0015774,P000200,2,71.12,142.24,82.28
O0015774,P000057,1,173.82,173.82,98.82
O0015774,P000130,1,165.68,165.68,95.06
O0015777,P000057,3,173.82,521.46,296.46
O0015777,P000081,2,33.16,66.32,47.88
O0015778,P000010,3,91.65,274.95,160.11
O0015785,P000099,3,89.49,268.47,149.82
O0015785,P000141,2,243.31,486.62,276.28
O0015785,P000135,3,135.58,406.74,241.8
O0015787,P000076,3,70.57,211.71,172.98
O0015787,P000091,2,42.42,84.84,50.14
O0015789,P000202,1,67.22,67.22,43.37
O0015789,P000047,3,211.23,633.69,400.5
O0015794,P000199,3,50.43,151.29,96.45
O0015794,P000068,2,20.3,40.6,31.34
O0015799,P000152,3,50.19,150.57,103.08
O0015799,P000091,2,42.42,84.84,50.14
O0015806,P000156,1,152.88,152.88,120.89
O0015810,P000148,1,87.71,87.71,57.9
O0015810,P000191,1,94.4,94.4,56.1
O0015813,P000173,2,180.17,360.34,260.76
O0015813,P000051,1,59.73,59.73,48.24
O0015813,P000143,3,114.44,343.32,225.24
O0015813,P000089,3,209.04,627.12,403.05
O0015814,P000026,2,49.31,98.62,75.96
O0015815,P000193,3,62.5,187.5,144.42
O0015815,P000021,3,63.5,190.5,133.74
O0015816,P000051,1,59.73,59.73,48.24
O0015816,P000133,3,187.12,561.36,417.96
O0015816,P000198,2,155.23,310.46,242.66
O0015816,P000084,1,117.97,117.97,96.02
O0015819,P000034,2,159.16,318.32,246.06
O0015822,P000044,2,71.92,143.84,113.98
O0015822,P000014,1,142.15,142.15,93.19
O0015832,P000131,2,51.84,103.68,85.3
O0015832,P000145,1,81.2,81.2,65.2
O0015832,P000115,3,64.04,192.12,140.73
O0015832,P000167,3,90.81,272.43,210.15
O0015836,P000107,1,66.3,66.3,48.89
O0015836,P000214,2,15.6,31.2,22.06
O0015836,P000218,2,39.43,78.86,54.56
O0015843,P000149,3,186.82,560.46,401.94
O0015844,P000096,2,92.07,184.14,108.78
O0015844,P000129,3,191.34,574.02,399.6
O0015844,P000015,1,154.53,154.53,127.68
O0015845,P000219,1,115.81,115.81,64.51
O0015845,P000055,1,103.25,103.25,82.15
O0015845,P000065,1,184.09,184.09,135.25
O0015845,P000207,1,180.55,180.55,138.04
O0015850,P000178,2,170.73,341.46,192.9
O0015852,P000144,1,18.94,18.94,13.54
O0015852,P000066,2,109.32,218.64,123.0
O0015852,P000061,3,67.98,203.94,150.09
O0015852,P000135,1,142.53,142.53,80.6
O0015854,P000093,2,34.96,69.92,42.26
O0015854,P000127,1,40.33,40.33,22.64
O0015854,P000113,1,130.31,130.31,104.83
O0015854,P000089,2,209.04,418.08,268.7
O0015855,P000081,1,33.16,33.16,23.94
O0015855,P000077,1,54.81,54.81,34.11
O0015855,P000132,1,205.17,205.17,130.56
O0015855,P000216,2,174.5,349.0,247.98
O0015858,P000095,1,185.01,185.01,133.38
O0015858,P000129,1,191.34,191.34,133.2
O0015858,P000184,3,198.0,594.0,390.96
O0015858,P000092,1,158.09,158.09,95.58
O0015862,P000095,3,164.88,494.64,400.14
O0015862,P000058,1,96.65,96.65,86.2
O0015862,P000125,2,133.53,267.06,210.1
O0015865,P000027,1,8.95,8.95,6.5
O0015869,P000142,3,195.51,586.53,369.24
O0015869,P000049,3,86.43,259.29,160.44
O0015869,P000047,2,211.23,422.46,267.0
O0015869,P000132,1,205.17,205.17,130.56
O0015870,P000160,1,76.27,76.27,59.93
O0015872,P000103,2,86.7,173.4,111.88
O0015872,P000163,1,62.87,62.87,45.01
O0015872,P000143,2,118.23,236.46,150.16
O0015874,P000187,3,89.77,269.31,157.89
O0015875,P000152,2,48.93,97.86,68.72
O0015875,P000148,2,87.71,175.42,115.8
O0015875,P000145,2,87.36,174.72,130.4
O0015875,P000171,2,204.9,409.8,229.36
O0015878,P000086,3,58.31,174.93,105.03
O0015878,P000108,2,12.76,25.52,20.06
O0015878,P000152,2,50.19,100.38,68.72
O0015878,P000208,1,90.75,90.75,61.08
O0015879,P000164,3,103.98,311.94,175.38
O0015879,P000013,3,67.35,202.05,128.04
O0015882,P000192,1,185.35,185.35,139.62
O0015882,P000128,1,46.36,46.36,29.8
O0015882,P000161,2,167.58,335.16,276.36
O0015888,P000070,1,133.12,133.12,100.88
O0015888,P000165,1,35.61,35.61,23.1
O0015894,P000111,2,87.61,175.22,119.9
O0015894,P000180,3,172.02,516.06,406.35
O0015897,P000007,1,37.9,37.9,29.18
O0015898,P000203,3,168.85,506.55,365.28
O0015898,P000219,1,115.81,115.81,64.51
O0015898,P000096,3,92.07,276.21,163.17
O0015902,P000200,1,71.12,71.12,41.14
O0015902,P000040,2,58.35,116.7,82.24
O0015902,P000033,1,190.5,190.5,131.29
O0015902,P000207,1,180.55,180.55,138.04
O0015904,P000162,3,92.33,276.99,211.59
O0015904,P000059,2,42.4,84.8,69.16
O0015907,P000075,1,37.1,37.1,28.77
O0015907,P000078,3,76.24,228.72,180.93
O0015908,P000092,2,158.09,316.18,191.16
O0015919,P000141,1,243.31,243.31,138.14
O0015919,P000150,1,122.07,122.07,71.17
O0015920,P000095,1,185.01,185.01,133.38
O0015920,P000002,2,48.7,97.4,68.04
O0015922,P000010,1,91.65,91.65,53.37
O0015922,P000109,3,160.16,480.48,297.66
O0015924,P000076,3,68.28,204.84,172.98
O0015924,P000102,1,139.36,139.36,102.09
O0015925,P000080,1,50.15,50.15,41.41
O0015925,P000157,2,52.19,104.38,71.04
O0015925,P000017,1,129.33,129.33,79.36
O0015926,P000037,1,162.34,162.34,96.23
O0015926,P000011,3,213.66,640.98,416.37
O0015926,P000111,1,83.24,83.24,59.95
O0015927,P000115,2,64.04,128.08,93.82
O0015928,P000122,1,68.44,68.44,43.53
O0015928,P000032,1,101.71,101.71,78.57
O0015930,P000202,1,67.22,67.22,43.37
O0015931,P000111,3,87.61,262.83,179.85
O0015931,P000176,2,73.87,147.74,88.64
O0015935,P000134,1,120.63,120.63,69.28
O0015936,P000035,2,105.63,211.26,137.94
O0015936,P000204,2,193.37,386.74,226.72
O0015941,P000097,1,167.82,167.82,122.16
O0015950,P000079,3,113.61,340.83,225.66
O0015951,P000077,1,46.62,46.62,34.11
O0015952,P000033,1,190.5,190.5,131.29
O0015960,P000120,3,74.55,223.65,152.25
O0015960,P000145,3,87.36,262.08,195.6
O0015960,P000042,1,131.32,131.32,106.57
O0015961,P000001,2,41.02,82.04,53.46
O0015961,P000206,3,68.58,205.74,148.29
O0015962,P000179,2,24.92,49.84,40.16
O0015963,P000218,3,39.43,118.29,81.84
O0015963,P000072,3,31.58,94.74,66.9
O0015965,P000049,1,86.43,86.43,53.48
O0015965,P000175,2,179.57,359.14,243.36
O0015965,P000082,2,108.66,217.32,126.44
O0015965,P000189,2,146.11,292.22,232.54
O0015969,P000105,2,64.7,129.4,93.06
O0015969,P000032,2,101.71,203.42,157.14
O0015969,P000162,3,92.33,276.99,211.59
O0015970,P000033,2,190.5,381.0,262.58
O0015970,P000137,1,95.13,95.13,55.8
O0015973,P000165,1,35.61,35.61,23.1
O0015984,P000125,1,133.53,133.53,105.05
O0015984,P000092,1,151.73,151.73,95.58
O0015985,P000028,3,9.84,29.52,19.2
O0015985,P000192,3,185.35,556.05,418.86
O0015985,P000130,3,158.21,474.63,285.18
O0015993,P000202,1,67.22,67.22,43.37
O0015993,P000076,1,70.57,70.57,57.66
O0015997,P000030,3,87.03,261.09,192.51
O0015997,P000157,2,52.19,104.38,71.04
O0015997,P000156,2,152.88,305.76,241.78
O0016004,P000213,1,125.43,125.43,92.46
O0016007,P000162,3,92.33,276.99,211.59
O0016010,P000030,3,87.03,261.09,192.51
O0016010,P000026,2,55.64,111.28,75.96
O0016018,P000091,1,42.42,42.42,25.07
O0016018,P000050,2,123.33,246.66,167.68
O0016018,P000061,2,67.98,135.96,100.06
O0016019,P000054,2,9.48,18.96,10.68
O0016020,P000162,2,92.33,184.66,141.06
O0016020,P000130,1,165.68,165.68,95.06
O0016034,P000101,2,89.95,179.9,112.2
O0016036,P000014,3,142.15,426.45,279.57
O0016036,P000159,1,193.58,193.58,133.11
O0016038,P000181,3,160.5,481.5,335.13
O0016038,P000069,1,202.06,202.06,132.62
O0016038,P000091,2,42.42,84.84,50.14
O0016038,P000161,3,167.58,502.74,414.54
O0016057,P000166,2,123.53,247.06,148.12
O0016058,P000138,2,15.57,31.14,20.12
O0016058,P000171,3,204.9,614.7,344.04
O0016069,P000090,3,115.66,346.98,271.56
O0016069,P000122,3,68.44,205.32,130.59
O0016069,P000110,1,23.38,23.38,16.47
O0016073,P000193,1,62.5,62.5,48.14
O0016077,P000215,2,110.1,220.2,141.92
O0016077,P000012,3,149.91,449.73,281.76
O0016078,P000061,1,63.27,63.27,50.03
O0016078,P000039,1,110.39,110.39,75.13
O0016081,P000095,1,185.01,185.01,133.38
O0016081,P000171,1,187.79,187.79,114.68
O0016081,P000073,3,143.59,430.77,329.49
O0016081,P000068,1,20.3,20.3,15.67
O0016082,P000010,2,91.65,183.3,106.74
O0016082,P000021,1,63.5,63.5,44.58
O0016085,P000083,1,88.83,88.83,57.71
O0016085,P000039,3,110.39,331.17,225.39
O0016085,P000069,3,202.06,606.18,397.86
O0016088,P000039,1,110.39,110.39,75.13
O0016094,P000209,2,75.33,150.66,102.12
O0016094,P000214,2,15.6,31.2,22.06
O0016094,P000016,3,33.84,101.52,84.39
O0016094,P000156,1,152.88,152.88,120.89
O0016096,P000092,2,158.09,316.18,191.16
O0016096,P000068,3,20.3,60.9,47.01
O0016097,P000199,1,50.43,50.43,32.15
O0016097,P000147,1,160.43,160.43,92.58
O0016097,P000077,3,54.81,164.43,102.33
O0016097,P000049,2,86.43,172.86,106.96
O0016099,P000150,2,122.07,244.14,142.34
O0016099,P000199,1,50.43,50.43,32.15
O0016099,P000022,3,172.32,516.96,356.7
O0016103,P000024,2,110.76,221.52,132.12
O0016103,P000169,2,175.9,351.8,221.06
O0016103,P000054,3,9.48,28.44,16.02
O0016113,P000188,2,42.25,84.5,53.68
O0016113,P000137,3,95.13,285.39,167.4
O0016114,P000139,3,47.71,143.13,91.35
O0016114,P000171,2,204.9,409.8,229.36
O0016124,P000040,2,58.35,116.7,82.24
O0016124,P000080,3,50.15,150.45,124.23
O0016124,P000050,3,106.32,318.96,251.52
O0016125,P000002,1,48.7,48.7,34.02
O0016125,P000156,2,152.88,305.76,241.78
O0016126,P000211,1,117.07,117.07,76.33
O0016127,P000122,1,68.44,68.44,43.53
O0016130,P000132,2,205.17,410.34,261.12
O0016130,P000107,1,66.3,66.3,48.89
O0016130,P000047,1,194.79,194.79,133.5
O0016132,P000195,2,56.5,113.0,70.02
O0016132,P000208,2,90.75,181.5,122.16
O0016137,P000167,2,93.41,186.82,140.1
O0016137,P000104,3,145.45,436.35,334.38
O0016137,P000140,2,129.81,259.62,211.16
O0016146,P000047,2,211.23,422.46,267.0
O0016146,P000118,1,142.59,142.59,90.54
O0016146,P000119,1,139.19,139.19,82.63
O0016149,P000152,1,50.19,50.19,34.36
O0016150,P000107,1,66.3,66.3,48.89
O0016150,P000160,3,76.27,228.81,179.79
O0016152,P000101,3,85.0,255.0,168.3
O0016153,P000032,1,101.71,101.71,78.57
O0016154,P000131,1,51.84,51.84,42.65
O0016154,P000053,3,105.27,315.81,232.92
O0016154,P000076,3,70.57,211.71,172.98
O0016154,P000082,3,108.66,325.98,189.66
O0016158,P000205,3,105.36,316.08,222.36
O0016158,P000061,3,67.98,203.94,150.09
O0016164,P000076,2,70.57,141.14,115.32
O0016170,P000137,1,95.13,95.13,55.8
O0016170,P000031,2,104.78,209.56,133.04
O0016177,P000149,1,186.82,186.82,133.98
O0016177,P000138,2,15.57,31.14,20.12
O0016177,P000078,2,68.17,136.34,120.62
O0016177,P000154,2,125.09,250.18,203.14
O0016178,P000118,1,142.59,142.59,90.54
O0016183,P000166,1,123.53,123.53,74.06
O0016183,P000219,1,115.81,115.81,64.51
O0016183,P000007,3,37.9,113.7,87.54
O0016183,P000003,2,143.71,287.42,175.06
O0016184,P000096,3,92.07,276.21,163.17
O0016184,P000159,1,193.58,193.58,133.11
O0016184,P000122,1,68.44,68.44,43.53
O0016186,P000029,3,23.05,69.15,51.24
O0016186,P000197,1,45.2,45.2,28.01
O0016187,P000053,2,105.27,210.54,155.28
O0016187,P000078,3,69.48,208.44,180.93
O0016190,P000164,2,103.98,207.96,116.92
O0016194,P000163,1,62.87,62.87,45.01
O0016194,P000056,1,211.91,211.91,124.1
O0016194,P000053,2,105.27,210.54,155.28
O0016198,P000105,2,64.7,129.4,93.06
O0016198,P000141,1,243.31,243.31,138.14
O0016200,P000179,1,24.92,24.92,20.08
O0016200,P000205,2,105.36,210.72,148.24
O0016200,P000209,1,75.33,75.33,51.06
O0016200,P000202,1,67.22,67.22,43.37
O0016210,P000078,1,76.24,76.24,60.31
O0016212,P000063,3,108.28,324.84,195.33
O0016215,P000097,3,152.58,457.74,366.48
O0016215,P000134,2,120.63,241.26,138.56
O0016215,P000121,2,173.56,347.12,215.4
O0016215,P000064,3,161.85,485.55,339.3
O0016219,P000066,1,109.32,109.32,61.5
O0016228,P000129,2,191.34,382.68,266.4
O0016228,P000049,1,86.43,86.43,53.48
O0016229,P000159,2,193.58,387.16,266.22
O0016229,P000038,1,150.64,150.64,99.67
O0016233,P000057,1,173.82,173.82,98.82
O0016233,P000101,2,89.95,179.9,112.2
O0016233,P000142,2,195.51,391.02,246.16
O0016237,P000027,1,8.95,8.95,6.5
O0016237,P000053,1,99.88,99.88,77.64
O0016237,P000009,2,165.69,331.38,230.02
O0016242,P000179,2,24.92,49.84,40.16
O0016242,P000211,2,113.62,227.24,152.66
O0016242,P000034,2,159.16,318.32,246.06
O0016243,P000068,2,20.3,40.6,31.34
O0016243,P000046,1,181.44,181.44,117.45
O0016244,P000126,3,99.11,297.33,237.99
O0016246,P000155,1,159.73,159.73,129.64
O0016251,P000076,3,70.57,211.71,172.98
O0016254,P000063,3,116.15,348.45,195.33
O0016254,P000105,3,64.7,194.1,139.59
O0016254,P000163,3,62.87,188.61,135.03
O0016258,P000124,1,38.14,38.14,24.1
O0016258,P000066,1,109.32,109.32,61.5
O0016258,P000208,1,90.75,90.75,61.08
O0016258,P000210,2,108.74,217.48,134.78
O0016260,P000197,2,45.2,90.4,56.02
O0016263,P000187,1,89.77,89.77,52.63
O0016263,P000012,2,149.91,299.82,187.84
O0016263,P000218,2,35.88,71.76,54.56
O0016263,P000166,2,107.84,215.68,148.12
O0016264,P000006,3,127.78,383.34,244.86
O0016264,P000214,1,15.6,15.6,11.03
O0016264,P000187,2,89.77,179.54,105.26
O0016264,P000195,2,48.04,96.08,70.02
O0016266,P000169,3,184.78,554.34,331.59
O0016269,P000175,1,179.57,179.57,121.68
O0016269,P000177,2,130.6,261.2,176.5
O0016269,P000098,3,8.88,26.64,19.5
O0016269,P000018,1,167.08,167.08,118.6
O0016270,P000099,1,89.49,89.49,49.94
O0016270,P000028,2,9.84,19.68,12.8
O0016272,P000194,2,182.77,365.54,216.46
O0016272,P000008,1,119.97,119.97,81.55
O0016275,P000070,1,125.89,125.89,100.88
O0016275,P000048,1,136.93,136.93,91.53
O0016275,P000051,2,56.51,113.02,96.48
O0016276,P000074,2,102.46,204.92,167.5
O0016276,P000163,1,62.87,62.87,45.01
O0016276,P000003,2,143.71,287.42,175.06
O0016276,P000111,1,87.61,87.61,59.95
O0016278,P000164,3,103.98,311.94,175.38
O0016278,P000065,2,184.09,368.18,270.5
O0016285,P000006,2,112.7,225.4,163.24
O0016290,P000159,1,193.58,193.58,133.11
O0016296,P000070,1,133.12,133.12,100.88
O0016296,P000219,3,115.81,347.43,193.53
O0016296,P000018,3,167.08,501.24,355.8
O0016296,P000003,3,143.71,431.13,262.59
O0016298,P000217,2,180.42,360.84,249.56
O0016301,P000088,2,101.61,203.22,125.86
O0016301,P000123,1,12.09,12.09,10.79
O0016301,P000164,1,103.98,103.98,58.46
O0016307,P000166,2,123.53,247.06,148.12
O0016307,P000048,1,136.93,136.93,91.53
O0016307,P000128,3,46.36,139.08,89.4
O0016321,P000213,2,125.43,250.86,184.92
O0016321,P000172,2,183.34,366.68,218.24
O0016321,P000065,3,184.09,552.27,405.75
O0016321,P000095,1,185.01,185.01,133.38
O0016324,P000007,1,37.9,37.9,29.18
O0016324,P000142,3,195.51,586.53,369.24
O0016324,P000183,2,74.7,149.4,117.84
O0016324,P000145,3,87.36,262.08,195.6
O0016329,P000039,3,110.39,331.17,225.39
O0016332,P000099,1,89.49,89.49,49.94
O0016332,P000182,3,162.81,488.43,292.98
O0016337,P000094,1,102.07,102.07,72.9
O0016337,P000085,3,140.62,421.86,327.96
O0016338,P000206,1,62.36,62.36,49.43
O0016342,P000014,2,142.15,284.3,186.38
O0016342,P000075,1,39.15,39.15,28.77
O0016346,P000105,1,64.7,64.7,46.53
O0016346,P000026,1,55.64,55.64,37.98
O0016346,P000095,3,185.01,555.03,400.14
O0016347,P000071,2,13.16,26.32,16.68
O0016347,P000037,1,162.34,162.34,96.23
O0016347,P000163,2,62.87,125.74,90.02
O0016349,P000200,2,71.12,142.24,82.28
O0016349,P000216,1,154.47,154.47,123.99
O0016349,P000105,2,64.7,129.4,93.06
O0016349,P000120,2,74.55,149.1,101.5
O0016358,P000125,2,133.53,267.06,210.1
O0016364,P000111,2,87.61,175.22,119.9
O0016364,P000003,1,127.64,127.64,87.53
O0016364,P000199,1,50.43,50.43,32.15
O0016364,P000184,2,198.0,396.0,260.64
O0016365,P000082,2,108.66,217.32,126.44
O0016365,P000148,2,87.71,175.42,115.8
O0016365,P000084,3,117.97,353.91,288.06
O0016365,P000023,1,100.61,100.61,75.17
O0016372,P000156,3,133.02,399.06,362.67
O0016372,P000038,3,150.64,451.92,299.01
O0016372,P000214,3,15.6,46.8,33.09
O0016372,P000018,2,167.08,334.16,237.2
O0016375,P000159,1,193.58,193.58,133.11
O0016377,P000194,1,182.77,182.77,108.23
O0016378,P000108,1,12.76,12.76,10.03
O0016382,P000030,2,87.03,174.06,128.34
O0016383,P000007,2,37.9,75.8,58.36
O0016383,P000201,3,46.52,139.56,90.66
O0016383,P000013,1,67.35,67.35,42.68
O0016384,P000174,2,80.62,161.24,102.84
O0016392,P000183,1,74.7,74.7,58.92
O0016393,P000018,1,163.26,163.26,118.6
O0016393,P000210,2,97.65,195.3,134.78
O0016393,P000131,3,51.84,155.52,127.95
O0016393,P000103,2,86.7,173.4,111.88
O0016394,P000136,3,170.33,510.99,399.06
O0016394,P000211,3,122.08,366.24,228.99
O0016394,P000059,3,42.4,127.2,103.74
O0016394,P000214,3,14.7,44.1,33.09
O0016398,P000138,1,15.57,15.57,10.06
O0016398,P000209,1,75.33,75.33,51.06
O0016398,P000187,2,89.77,179.54,105.26
O0016398,P000136,2,170.33,340.66,266.04
O0016400,P000059,1,42.4,42.4,34.58
O0016400,P000099,3,89.49,268.47,149.82
O0016400,P000219,3,101.83,305.49,193.53
O0016407,P000211,2,122.08,244.16,152.66
O0016407,P000102,3,126.38,379.14,306.27
O0016407,P000208,1,90.75,90.75,61.08
O0016409,P000027,1,8.46,8.46,6.5
O0016409,P000153,2,29.01,58.02,36.04
O0016409,P000138,2,15.57,31.14,20.12
O0016409,P000178,2,162.1,324.2,192.9
O0016412,P000068,3,20.3,60.9,47.01
O0016415,P000149,3,163.3,489.9,401.94
O0016415,P000186,1,36.72,36.72,29.93
O0016415,P000005,1,215.14,215.14,139.7
O0016420,P000003,3,143.71,431.13,262.59
O0016420,P000171,3,204.9,614.7,344.04
O0016423,P000190,1,108.68,108.68,76.93
O0016425,P000188,3,42.25,126.75,80.52
O0016425,P000099,2,89.49,178.98,99.88
O0016425,P000128,2,46.36,92.72,59.6
O0016435,P000185,2,181.06,362.12,279.06
O0016438,P000063,1,116.15,116.15,65.11
O0016438,P000184,1,179.29,179.29,130.32
