customer_id,signup_date,acquisition_channel,region,is_vip
C001194,2024-12-02,Affiliate,East,1
C008595,2024-12-02,Organic,West,0
C001293,2024-12-02,Affiliate,East,0
C006345,2024-12-02,Social,North,0
C002803,2024-12-02,Organic,West,0
C001679,2024-12-02,Paid Search,South,0
C005462,2024-12-02,Organic,North,0
C000283,2024-12-02,Organic,West,0
C003721,2024-12-02,Email,Central,0
C001850,2024-12-02,Affiliate,Central,0
C008886,2024-12-02,Paid Search,North,0
C006851,2024-12-02,Paid Search,North,0
C006290,2024-12-02,Social,West,0
C006525,2024-12-02,Paid Search,East,0
C004893,2024-12-02,Email,South,0
C003826,2024-12-03,Paid Search,North,0
C002935,2024-12-03,Affiliate,East,0
C006167,2024-12-03,Social,South,0
C006433,2024-12-03,Direct,East,0
C008817,2024-12-03,Social,North,0
C001204,2024-12-03,Direct,Central,0
C006664,2024-12-03,Paid Search,North,0
C004639,2024-12-03,Direct,South,0
C007447,2024-12-03,Paid Search,East,0
C007027,2024-12-03,Paid Search,North,0
C004284,2024-12-03,Direct,West,0
C005404,2024-12-03,Paid Search,North,0
C008244,2024-12-03,Social,West,0
C004465,2024-12-03,Organic,East,0
C008558,2024-12-04,Paid Search,East,0
C004305,2024-12-04,Social,North,0
C000150,2024-12-04,Paid Search,North,0
C005985,2024-12-04,Organic,East,0
C006843,2024-12-04,Paid Search,West,1
C002159,2024-12-04,Organic,South,0
C004057,2024-12-04,Organic,Central,0
C007056,2024-12-04,Social,East,0
C007442,2024-12-04,Paid Search,South,0
C001399,2024-12-04,Paid Search,West,0
C006944,2024-12-04,Paid Search,North,0
C007276,2024-12-04,Organic,West,0
C001119,2024-12-04,Direct,East,0
C002047,2024-12-04,Paid Search,Central,0
C008571,2024-12-04,Organic,East,0
C004953,2024-12-04,Social,East,0
C003165,2024-12-04,Email,West,0
C008003,2024-12-04,Email,East,0
C007014,2024-12-05,Paid Search,South,0
C007268,2024-12-05,Direct,East,0
C008983,2024-12-05,Organic,South,0
C002480,2024-12-05,Paid Search,North,0
C003573,2024-12-05,Paid Search,East,0
C007636,2024-12-05,Social,East,0
C005984,2024-12-05,Affiliate,Central,0
C006247,2024-12-05,Organic,West,0
C001891,2024-12-05,Organic,,0
C008051,2024-12-05,Affiliate,South,0
C005559,2024-12-05,Social,North,0
C000004,2024-12-05,Paid Search,Central,0
C007144,2024-12-05,Paid Search,East,1
C005257,2024-12-05,Organic,Central,0
C008904,2024-12-05,Organic,North,1
C001083,2024-12-05,Organic,North,0
C006721,2024-12-06,Social,East,0
C000136,2024-12-06,Affiliate,East,0
C002440,2024-12-06,Organic,South,0
C005348,2024-12-06,Organic,Central,0
C006572,2024-12-06,Organic,Central,0
C002555,2024-12-06,Organic,Central,0
C007424,2024-12-06,Organic,East,0
C008526,2024-12-06,Paid Search,Central,0
C000989,2024-12-06,Social,South,0
C006662,2024-12-06,Paid Search,North,0
C000756,2024-12-06,Affiliate,South,0
C003842,2024-12-06,Direct,East,0
C002748,2024-12-06,Social,East,0
C003646,2024-12-07,Paid Search,North,0
C002770,2024-12-07,Direct,East,0
C001952,2024-12-07,Organic,North,0
C008207,2024-12-07,Organic,South,0
C001067,2024-12-07,Email,West,0
C004419,2024-12-07,Social,East,0
C007916,2024-12-07,Paid Search,North,0
C003537,2024-12-07,Paid Search,West,0
C002396,2024-12-07,Organic,North,1
C004963,2024-12-07,Social,West,0
C003229,2024-12-07,Email,Central,0
C001562,2024-12-07,Paid Search,South,0
C003356,2024-12-08,Email,West,0
C002345,2024-12-08,Social,Central,0
C002906,2024-12-08,Affiliate,East,0
C008463,2024-12-08,Direct,East,0
C005836,2024-12-08,Affiliate,West,0
C001395,2024-12-08,Paid Search,East,0
C000026,2024-12-08,Email,West,0
C001224,2024-12-08,Organic,Central,0
C004562,2024-12-08,Paid Search,South,0
C001845,2024-12-08,Email,North,0
C000589,2024-12-08,Organic,East,0
C008115,2024-12-09,Paid Search,East,0
C002950,2024-12-09,Social,East,0
C000453,2024-12-09,Email,West,0
C007403,2024-12-09,Paid Search,West,0
C005564,2024-12-09,Direct,Central,0
C006884,2024-12-09,Paid Search,East,0
C007985,2024-12-09,Social,South,0
C003837,2024-12-09,Social,East,0
C006028,2024-12-09,Paid Search,North,0
C008102,2024-12-09,Direct,Central,0
C002192,2024-12-10,Email,East,0
C002197,2024-12-10,Email,West,0
C001955,2024-12-10,Email,Central,0
C007039,2024-12-10,Email,Central,0
C003498,2024-12-10,Social,West,0
C001157,2024-12-10,Organic,North,0
C006954,2024-12-10,Affiliate,North,0
C007161,2024-12-10,Affiliate,East,0
C002745,2024-12-10,Organic,East,0
C008885,2024-12-10,Paid Search,South,0
C000902,2024-12-10,Direct,East,0
C003269,2024-12-10,Affiliate,West,0
C007081,2024-12-10,Paid Search,West,0
C008734,2024-12-10,Paid Search,Central,0
C000246,2024-12-10,Paid Search,West,0
C006888,2024-12-10,Organic,West,0
C005644,2024-12-10,Email,West,0
C004425,2024-12-10,Email,Central,0
C008185,2024-12-10,Email,North,0
C008020,2024-12-11,Affiliate,South,1
C000846,2024-12-11,Direct,West,0
C000803,2024-12-11,Social,Central,0
C004325,2024-12-11,Paid Search,East,0
C006096,2024-12-11,Affiliate,Central,0
C002855,2024-12-11,Paid Search,Central,0
C004833,2024-12-11,Affiliate,South,1
C001529,2024-12-11,Email,South,0
C002557,2024-12-11,Paid Search,South,0
C008033,2024-12-11,Paid Search,Central,0
C005902,2024-12-11,Organic,North,0
C005925,2024-12-11,Paid Search,South,0
C002661,2024-12-11,Paid Search,Central,0
C000232,2024-12-11,Social,West,0
C002655,2024-12-11,Paid Search,Central,1
C005521,2024-12-11,Direct,North,0
C007960,2024-12-12,Organic,West,0
C005868,2024-12-12,Paid Search,South,1
C007899,2024-12-12,Affiliate,North,0
C003316,2024-12-12,Email,West,0
C000447,2024-12-12,Organic,Central,0
C005171,2024-12-12,Organic,East,0
C007776,2024-12-12,Paid Search,South,0
C006608,2024-12-12,Affiliate,North,0
C004215,2024-12-12,Direct,North,0
C001847,2024-12-12,Email,Central,0
C006904,2024-12-12,Organic,North,0
C000660,2024-12-12,Paid Search,West,0
C001343,2024-12-12,Social,South,1
C006331,2024-12-12,Paid Search,South,0
C000646,2024-12-12,Organic,East,0
C007353,2024-12-12,Direct,West,0
C006462,2024-12-13,Affiliate,North,0
C003801,2024-12-13,Social,West,0
C002109,2024-12-13,Organic,North,0
C004750,2024-12-13,Email,West,0
C002002,2024-12-13,Social,Central,0
C001137,2024-12-13,Paid Search,Central,1
C002675,2024-12-13,Organic,East,0
C002402,2024-12-14,Social,South,0
C007800,2024-12-14,Social,North,0
C002854,2024-12-14,Organic,East,0
C001208,2024-12-14,Organic,Central,0
C004026,2024-12-14,Organic,West,0
C004616,2024-12-14,Paid Search,Central,0
C005538,2024-12-14,Paid Search,East,0
C003989,2024-12-14,Direct,North,0
C004606,2024-12-14,Organic,South,0
C002120,2024-12-14,Paid Search,North,0
C003237,2024-12-14,Direct,East,0
C002105,2024-12-14,Social,North,0
C002688,2024-12-14,Organic,Central,0
C002115,2024-12-14,Paid Search,East,0
C003405,2024-12-15,Organic,Central,0
C005638,2024-12-15,Email,North,1
C007793,2024-12-15,Social,North,0
C008188,2024-12-15,Paid Search,Central,1
C003695,2024-12-15,Paid Search,Central,0
C000674,2024-12-15,Direct,West,0
C005941,2024-12-15,Paid Search,South,0
C007146,2024-12-15,Organic,North,0
C001030,2024-12-15,Organic,North,0
C002712,2024-12-15,Email,Central,0
C002260,2024-12-15,Email,South,0
C005284,2024-12-15,Email,Central,0
C006375,2024-12-16,Paid Search,Central,0
C006582,2024-12-16,Affiliate,Central,0
C006407,2024-12-16,Affiliate,South,0
C002786,2024-12-16,Email,West,0
C003562,2024-12-16,Social,West,0
C008626,2024-12-16,Social,South,0
C007327,2024-12-16,Paid Search,Central,0
C001134,2024-12-16,Organic,West,0
C004716,2024-12-16,Organic,South,0
C004557,2024-12-16,Email,North,0
C004944,2024-12-16,Paid Search,South,0
C004787,2024-12-16,Paid Search,Central,0
C000831,2024-12-16,Affiliate,South,0
C001995,2024-12-17,Paid Search,West,0
C007618,2024-12-17,Affiliate,North,0
C006917,2024-12-17,Paid Search,Central,0
C006522,2024-12-17,Social,East,1
C000417,2024-12-17,Paid Search,West,0
C002682,2024-12-17,Organic,South,0
C006821,2024-12-17,Paid Search,South,0
C007614,2024-12-17,Email,South,0
C002181,2024-12-17,Organic,South,0
C002403,2024-12-17,Affiliate,East,0
C006402,2024-12-17,Organic,North,0
C002189,2024-12-17,Organic,West,0
C007894,2024-12-17,Paid Search,South,0
C008462,2024-12-17,Paid Search,East,0
C004629,2024-12-17,Social,East,0
C008261,2024-12-17,Social,North,0
C002112,2024-12-17,Email,South,0
C000644,2024-12-17,Paid Search,Central,0
C003133,2024-12-17,Paid Search,South,0
C006146,2024-12-17,Affiliate,South,0
C001121,2024-12-17,Paid Search,West,0
C008849,2024-12-17,Organic,North,0
C007004,2024-12-17,Email,West,0
C000204,2024-12-17,Affiliate,West,0
C003861,2024-12-17,Organic,South,0
C005994,2024-12-17,Organic,North,0
C004700,2024-12-18,Social,North,0
C003954,2024-12-18,Paid Search,Central,0
C000943,2024-12-18,Paid Search,North,1
C000897,2024-12-18,Paid Search,East,1
C000233,2024-12-18,Paid Search,East,0
C004704,2024-12-18,Paid Search,South,0
C002029,2024-12-18,Direct,West,0
C003595,2024-12-18,Email,East,0
C004278,2024-12-18,Affiliate,North,0
C001642,2024-12-18,Paid Search,North,0
C002408,2024-12-18,Email,East,0
C002058,2024-12-18,Organic,Central,0
C007422,2024-12-18,Paid Search,East,0
C002378,2024-12-18,Direct,East,0
C004219,2024-12-18,Organic,East,0
C004945,2024-12-19,Paid Search,East,0
C007749,2024-12-19,Email,North,0
C008996,2024-12-19,Direct,East,0
C005882,2024-12-19,Paid Search,Central,0
C002927,2024-12-19,Direct,North,0
C001651,2024-12-19,Affiliate,South,0
C008441,2024-12-19,Organic,South,0
C003001,2024-12-19,Email,North,0
C006432,2024-12-19,Email,Central,0
C000425,2024-12-19,Organic,North,0
C008232,2024-12-19,Paid Search,South,0
C003558,2024-12-19,Affiliate,South,0
C008178,2024-12-19,Organic,,0
C005619,2024-12-19,Paid Search,Central,0
C006248,2024-12-19,Affiliate,South,0
C005966,2024-12-19,Paid Search,East,0
C005567,2024-12-19,Email,West,0
C006927,2024-12-19,Social,North,0
C005586,2024-12-19,Affiliate,Central,0
C006092,2024-12-19,Paid Search,West,0
C005568,2024-12-19,Direct,East,0
C004672,2024-12-20,Paid Search,South,0
C003767,2024-12-20,Affiliate,West,0
C000361,2024-12-20,Affiliate,South,0
C003340,2024-12-20,Organic,North,0
C003723,2024-12-20,Email,South,0
C006070,2024-12-20,Organic,Central,0
C003347,2024-12-20,Affiliate,South,0
C000917,2024-12-20,Email,Central,0
C000939,2024-12-20,Organic,East,0
C000248,2024-12-20,Direct,West,0
C001789,2024-12-20,Organic,Central,0
C004556,2024-12-20,Paid Search,West,0
C003028,2024-12-20,Organic,South,0
C001287,2024-12-20,Paid Search,East,0
C005940,2024-12-20,Paid Search,East,0
C002259,2024-12-20,Social,North,0
C008239,2024-12-20,Direct,North,0
C002245,2024-12-20,Social,South,0
C004461,2024-12-21,Organic,Central,0
C005128,2024-12-21,Paid Search,East,0
C007441,2024-12-21,Email,South,0
C007720,2024-12-21,Social,Central,0
C008647,2024-12-21,Paid Search,East,0
C004776,2024-12-21,Direct,,0
C002795,2024-12-21,Direct,North,0
C007623,2024-12-21,Social,West,1
C004990,2024-12-21,Social,North,0
C000761,2024-12-21,Paid Search,North,0
C005009,2024-12-21,Social,Central,0
C000957,2024-12-21,Email,Central,0
C000124,2024-12-22,Paid Search,West,0
C002242,2024-12-22,Paid Search,East,0
C004826,2024-12-22,Paid Search,South,0
C005637,2024-12-22,Paid Search,South,1
C000730,2024-12-22,Direct,Central,0
C003017,2024-12-22,Email,,0
C009000,2024-12-23,Paid Search,South,0
C004661,2024-12-23,Email,Central,0
C008381,2024-12-23,Email,South,0
C005678,2024-12-23,Direct,South,0
C005388,2024-12-23,Social,East,0
C005414,2024-12-23,Email,North,0
C007672,2024-12-23,Social,West,0
C000534,2024-12-23,Social,Central,0
C006581,2024-12-23,Organic,Central,0
C008938,2024-12-23,Paid Search,West,0
C007310,2024-12-23,Paid Search,East,0
C000412,2024-12-23,Affiliate,North,0
C003071,2024-12-23,Affiliate,East,0
C002683,2024-12-23,Organic,South,0
C006323,2024-12-24,Paid Search,West,0
C003594,2024-12-24,Affiliate,South,0
C008948,2024-12-24,Affiliate,South,0
C006165,2024-12-24,Organic,East,0
C008805,2024-12-24,Paid Search,South,0
C000526,2024-12-24,Organic,West,1
C008534,2024-12-24,Affiliate,South,0
C001502,2024-12-24,Paid Search,South,0
C002124,2024-12-24,Organic,East,0
C007788,2024-12-24,Email,South,0
C007878,2024-12-24,Paid Search,North,0
C008891,2024-12-24,Email,Central,0
C003431,2024-12-24,Email,North,0
C008715,2024-12-24,Social,North,1
C004288,2024-12-24,Paid Search,South,0
C008685,2024-12-25,Paid Search,South,0
C008916,2024-12-25,Organic,South,0
C006477,2024-12-25,Direct,East,0
C007171,2024-12-25,Direct,West,0
C008382,2024-12-25,Direct,North,0
C007404,2024-12-25,Direct,West,0
C008808,2024-12-25,Social,South,0
C006236,2024-12-25,Email,Central,0
C002514,2024-12-25,Organic,West,0
C003459,2024-12-25,Social,South,0
C005834,2024-12-25,Organic,South,0
C001554,2024-12-25,Social,South,0
C003708,2024-12-25,Email,Central,0
C008120,2024-12-25,Paid Search,North,0
C004337,2024-12-25,Social,East,0
C004185,2024-12-25,Organic,West,0
C001013,2024-12-26,Affiliate,North,1
C004346,2024-12-26,Organic,Central,0
C008738,2024-12-26,Paid Search,Central,0
C001449,2024-12-26,Social,East,1
C008028,2024-12-26,Paid Search,North,0
C005242,2024-12-26,Direct,South,0
C005571,2024-12-26,Email,Central,0
C003223,2024-12-26,Organic,Central,0
C002956,2024-12-26,Paid Search,North,0
C006718,2024-12-26,Paid Search,West,0
C008205,2024-12-26,Paid Search,East,0
C006899,2024-12-26,Paid Search,Central,0
C004720,2024-12-26,Affiliate,West,0
C007302,2024-12-26,Affiliate,East,0
C005899,2024-12-26,Direct,East,0
C002292,2024-12-26,Paid Search,East,0
C008567,2024-12-26,Direct,North,0
C008755,2024-12-26,Paid Search,North,0
C003357,2024-12-26,Paid Search,East,0
C000946,2024-12-26,Affiliate,Central,0
C004829,2024-12-26,Social,Central,0
C005722,2024-12-26,Social,West,1
C006187,2024-12-27,Paid Search,Central,0
C008536,2024-12-27,Paid Search,East,0
C006606,2024-12-27,Organic,Central,0
C008116,2024-12-27,Organic,Central,0
C006514,2024-12-27,Email,West,0
C002917,2024-12-27,Social,Central,0
C001871,2024-12-27,Email,North,0
C003139,2024-12-27,Direct,South,0
C004837,2024-12-27,Organic,East,0
C001361,2024-12-27,Affiliate,West,0
C007725,2024-12-27,Paid Search,South,0
C006578,2024-12-27,Affiliate,North,0
C007279,2024-12-28,Social,North,0
C001977,2024-12-28,Email,North,0
C006766,2024-12-28,Email,North,0
C008361,2024-12-28,Organic,Central,0
C001059,2024-12-28,Affiliate,West,0
C001257,2024-12-28,Paid Search,Central,0
C003231,2024-12-28,Organic,North,0
C000581,2024-12-28,Paid Search,Central,0
C004917,2024-12-28,Email,,0
C004240,2024-12-28,Paid Search,Central,0
C000331,2024-12-28,Social,North,0
C005709,2024-12-28,Email,West,0
C000538,2024-12-28,Affiliate,Central,0
C004592,2024-12-28,Direct,North,0
C008814,2024-12-28,Organic,East,1
C001437,2024-12-28,Social,North,0
C008899,2024-12-28,Email,East,0
C004254,2024-12-28,Affiliate,North,0
C007192,2024-12-28,Direct,Central,0
C001831,2024-12-29,Affiliate,Central,0
C005712,2024-12-29,Affiliate,East,0
C008707,2024-12-29,Affiliate,Central,0
C000366,2024-12-29,Organic,South,1
C004237,2024-12-29,Affiliate,South,0
C000742,2024-12-29,Social,East,0
C003540,2024-12-29,Organic,West,0
C005532,2024-12-29,Social,West,0
C000206,2024-12-29,Paid Search,West,0
C000159,2024-12-29,Paid Search,North,0
C006671,2024-12-29,Paid Search,West,0
C003730,2024-12-29,Paid Search,South,0
C007244,2024-12-29,Direct,East,0
C003142,2024-12-29,Social,South,0
C003979,2024-12-29,Organic,West,0
C008677,2024-12-29,Social,South,0
C000416,2024-12-29,Paid Search,Central,0
C007506,2024-12-29,Paid Search,South,0
C008774,2024-12-29,Organic,West,0
C003634,2024-12-29,Social,West,0
C002108,2024-12-29,Social,North,0
C008930,2024-12-29,Direct,South,0
C006592,2024-12-30,Email,East,0
C004980,2024-12-30,Social,South,0
C001453,2024-12-30,Paid Search,East,0
C001624,2024-12-30,Direct,South,0
C008940,2024-12-30,Paid Search,West,0
C005590,2024-12-30,Affiliate,Central,0
C001222,2024-12-30,Paid Search,Central,0
C005073,2024-12-30,Paid Search,South,0
C008659,2024-12-30,Social,Central,0
C004068,2024-12-30,Social,North,0
C000971,2024-12-30,Organic,South,0
C004306,2024-12-30,Paid Search,North,0
C004527,2024-12-30,Paid Search,Central,0
C005690,2024-12-30,Paid Search,West,0
C008747,2024-12-30,Organic,North,0
C001398,2024-12-31,Social,South,0
C005656,2024-12-31,Organic,Central,0
C004741,2024-12-31,Social,South,0
C007475,2024-12-31,Direct,South,0
C002441,2024-12-31,Organic,Central,0
C004799,2024-12-31,Direct,West,0
C003296,2024-12-31,Direct,Central,1
C006080,2024-12-31,Direct,West,0
C000719,2024-12-31,Organic,East,0
C006557,2025-01-01,Paid Search,South,0
C006260,2025-01-01,Organic,West,0
C004633,2025-01-01,Paid Search,West,0
C007470,2025-01-01,Paid Search,North,0
C002328,2025-01-01,Email,Central,0
C008019,2025-01-01,Social,East,0
C003970,2025-01-01,Direct,North,0
C007345,2025-01-01,Paid Search,Central,0
C005789,2025-01-01,Affiliate,Central,0
C005265,2025-01-01,Email,South,0
C001415,2025-01-01,Paid Search,North,0
C003750,2025-01-01,Paid Search,East,0
C005446,2025-01-01,Paid Search,Central,0
C003591,2025-01-01,Affiliate,West,0
C008042,2025-01-01,Organic,South,0
C002027,2025-01-02,Organic,Central,1
C004070,2025-01-02,Email,East,1
C002521,2025-01-02,Affiliate,Central,0
C004547,2025-01-02,Email,East,0
C004238,2025-01-02,Social,South,0
C000348,2025-01-02,Direct,West,0
C005095,2025-01-02,Organic,Central,0
C003776,2025-01-02,Paid Search,West,0
C006546,2025-01-02,Paid Search,South,0
C004722,2025-01-02,Affiliate,South,0
C008475,2025-01-02,Paid Search,North,0
C000078,2025-01-02,Organic,East,0
C001159,2025-01-02,Paid Search,North,0
C007700,2025-01-02,Affiliate,Central,0
C000967,2025-01-02,Paid Search,South,0
C005270,2025-01-03,Paid Search,South,0
C003287,2025-01-03,Affiliate,North,0
C002280,2025-01-03,Organic,South,0
C008857,2025-01-03,Paid Search,North,0
C008317,2025-01-03,Email,East,0
C000107,2025-01-03,Email,South,0
C006155,2025-01-03,Paid Search,West,0
C005981,2025-01-03,Direct,South,0
C003348,2025-01-03,Affiliate,North,0
C007814,2025-01-03,Paid Search,East,0
C002527,2025-01-03,Email,North,1
C002833,2025-01-03,Organic,West,0
C007858,2025-01-03,Affiliate,South,0
C000338,2025-01-03,Organic,West,0
C005920,2025-01-03,Direct,West,0
C007285,2025-01-03,Paid Search,Central,0
C001250,2025-01-03,Social,East,0
C007517,2025-01-04,Direct,East,0
C006860,2025-01-04,Email,East,0
C004390,2025-01-04,Social,South,0
C004845,2025-01-04,Social,East,0
C000974,2025-01-04,Paid Search,Central,0
C001742,2025-01-04,Organic,South,0
C003489,2025-01-04,Paid Search,West,0
C006961,2025-01-04,Direct,,0
C008929,2025-01-04,Paid Search,South,1
C002585,2025-01-04,Direct,South,0
C000173,2025-01-04,Paid Search,East,0
C005044,2025-01-04,Paid Search,South,0
C000345,2025-01-05,Paid Search,North,0
C002977,2025-01-05,Organic,South,0
C004445,2025-01-05,Organic,South,0
C006276,2025-01-05,Paid Search,East,1
C004885,2025-01-05,Email,East,0
C007726,2025-01-05,Organic,East,0
C003674,2025-01-05,Paid Search,East,0
C000785,2025-01-05,Social,West,0
C007627,2025-01-05,Paid Search,North,0
C005555,2025-01-05,Paid Search,South,0
C002406,2025-01-05,Direct,South,0
C007406,2025-01-05,Email,East,0
C000497,2025-01-05,Direct,East,0
C002051,2025-01-05,Paid Search,South,0
C004388,2025-01-05,Email,North,0
C004580,2025-01-05,Social,West,0
C002501,2025-01-05,Organic,North,0
C005429,2025-01-05,Direct,East,0
C000350,2025-01-05,Social,North,0
C005090,2025-01-05,Social,North,0
C008134,2025-01-05,Direct,Central,0
C002656,2025-01-06,Social,North,0
C001904,2025-01-06,Email,Central,0
C000532,2025-01-06,Direct,Central,1
C003241,2025-01-06,Organic,Central,0
C004156,2025-01-06,Paid Search,North,0
C008322,2025-01-06,Social,South,0
C001513,2025-01-06,Email,South,0
C000055,2025-01-06,Organic,Central,0
C002721,2025-01-06,Affiliate,West,0
C003556,2025-01-06,Paid Search,North,0
C003926,2025-01-06,Email,East,0
C008302,2025-01-06,Direct,East,0
C006550,2025-01-06,Direct,West,0
C007678,2025-01-07,Organic,North,0
C002610,2025-01-07,Email,Central,0
C007727,2025-01-07,Direct,South,0
C000010,2025-01-07,Paid Search,North,0
C008867,2025-01-07,Affiliate,Central,1
C006528,2025-01-07,Affiliate,North,0
