order_id,customer_id,order_date,attribution_channel,status,shipping_cost,discount_amount
O0016709,C001145,2024-10-19 19:00:00,Organic,fulfilled,4.28,0.0
O0031578,C000456,2025-05-19 17:00:00,Direct,fulfilled,4.49,16.53
O0009919,C008471,2024-07-02 07:00:00,Organic,fulfilled,2.16,0.0
O0023194,C002017,2025-01-24 01:00:00,Organic,fulfilled,4.05,0.0
O0031320,C004515,2025-05-15 18:00:00,Paid Search,fulfilled,3.18,0.0
O0010882,C003262,2024-07-18 07:00:00,Paid Search,fulfilled,3.28,0.0
O0030866,C003750,2025-05-09 01:00:00,Organic,fulfilled,4.73,0.0
O0007133,C001948,2024-05-14 08:00:00,Email,fulfilled,4.78,17.76
O0012205,C001232,2024-08-10 03:00:00,Affiliate,fulfilled,5.26,4.44
O0022026,C006307,2025-01-07 16:00:00,Organic,fulfilled,3.98,0.0
O0012427,C000755,2024-08-13 07:00:00,Email,fulfilled,4.94,0.0
O0007705,C000787,2024-05-24 03:00:00,Organic,canceled,2.64,0.0
O0009118,C000400,2024-06-18 05:00:00,Email,pending,3.67,17.58
O0015013,C005816,2024-09-22 13:00:00,Paid Search,fulfilled,3.62,0.0
O0033938,C005622,2025-06-21 10:00:00,Email,fulfilled,4.42,0.0
O0031475,C006056,2025-05-17 08:00:00,Organic,fulfilled,4.89,0.0
O0010902,C004440,2024-07-19 23:00:00,Affiliate,fulfilled,3.57,6.61
O0006166,C007375,2024-04-26 15:00:00,Paid Search,fulfilled,3.2,12.3
O0016164,C006173,2024-10-11 15:00:00,Organic,fulfilled,5.6,0.0
O0000818,C000663,2024-01-17 08:00:00,Paid Search,fulfilled,2.08,0.0
O0005720,C006727,2024-04-18 04:00:00,Email,fulfilled,3.41,0.0
O0025579,C003087,2025-02-27 08:00:00,Direct,fulfilled,3.24,0.0
O0010345,C004354,2024-07-09 17:00:00,Paid Search,fulfilled,4.14,0.0
O0009649,C006465,2024-06-27 21:00:00,Paid Search,fulfilled,3.41,12.54
O0001804,C004879,2024-02-05 14:00:00,Paid Search,fulfilled,4.88,2.83
O0028298,C008136,2025-04-05 09:00:00,Organic,canceled,3.54,0.0
O0029783,C001913,2025-04-25 05:00:00,Organic,fulfilled,4.34,0.0
O0029788,C002445,2025-04-25 17:00:00,Organic,fulfilled,3.95,0.0
O0033960,C003383,2025-06-21 05:00:00,Organic,fulfilled,3.3,0.0
O0029338,C001499,2025-04-19 18:00:00,Paid Search,fulfilled,4.46,0.0
O0024177,C005594,2025-02-07 04:00:00,Paid Search,fulfilled,3.86,0.0
O0011884,C004999,2024-08-04 15:00:00,Paid Search,fulfilled,3.03,0.0
O0022109,C002243,2025-01-08 05:00:00,Paid Search,fulfilled,4.4,0.0
O0036089,C006468,2025-07-18 02:00:00,Organic,fulfilled,4.07,18.34
O0010435,C001923,2024-07-11 03:00:00,Organic,fulfilled,3.46,0.0
O0006238,C007869,2024-04-27 02:00:00,Paid Search,fulfilled,3.12,0.0
O0015348,C001962,2024-09-28 14:00:00,Email,fulfilled,5.86,0.0
O0009047,C001338,2024-06-16 20:00:00,Social,fulfilled,4.4,0.0
O0028094,C002301,2025-04-02 23:00:00,Paid Search,fulfilled,3.43,0.0
O0033414,C007095,2025-06-13 10:00:00,Social,fulfilled,3.67,0.0
O0030542,C004162,2025-05-05 14:00:00,Affiliate,fulfilled,3.44,0.0
O0031884,C007330,2025-05-23 00:00:00,Affiliate,fulfilled,4.87,19.33
O0022633,C004384,2025-01-16 12:00:00,Organic,fulfilled,5.44,0.0
O0007961,C000514,2024-05-28 16:00:00,Paid Search,fulfilled,3.86,14.54
O0003959,C003945,2024-03-17 15:00:00,Social,fulfilled,3.58,0.0
O0005282,C004660,2024-04-10 11:00:00,Organic,fulfilled,3.17,0.0
O0009065,C001488,2024-06-17 21:00:00,Email,fulfilled,5.69,0.0
O0005139,C002603,2024-04-08 22:00:00,Direct,fulfilled,3.64,0.0
O0018007,C008560,2024-11-08 20:00:00,Social,fulfilled,5.19,0.0
O0004619,C001802,2024-03-30 09:00:00,Affiliate,fulfilled,3.06,0.0
O0030775,C004026,2025-05-08 19:00:00,Email,fulfilled,5.07,18.72
O0014258,C008206,2024-09-11 06:00:00,Email,fulfilled,3.88,0.0
O0021377,C001688,2024-12-28 21:00:00,Social,fulfilled,3.93,0.0
O0021076,C008886,2024-12-24 06:00:00,Paid Search,fulfilled,5.54,0.0
O0000418,C006679,2024-01-09 20:00:00,Paid Search,fulfilled,2.48,0.0
O0000159,C000175,2024-01-04 02:00:00,Organic,fulfilled,5.53,11.41
O0004322,C004489,2024-03-24 18:00:00,Paid Search,fulfilled,3.92,0.0
O0002284,C002912,2024-02-15 23:00:00,Affiliate,fulfilled,5.05,0.0
O0018690,C005808,2024-11-19 04:00:00,Paid Search,fulfilled,3.58,0.0
O0016342,C006728,2024-10-14 12:00:00,Direct,fulfilled,4.53,0.0
O0027855,C008849,2025-03-30 05:00:00,Email,fulfilled,5.07,0.0
O0012935,C004496,2024-08-20 19:00:00,Paid Search,fulfilled,3.51,0.0
O0007173,C004489,2024-05-15 13:00:00,Affiliate,fulfilled,4.89,0.0
O0034474,C007300,2025-06-28 12:00:00,Email,fulfilled,3.72,4.12
O0017243,C001844,2024-10-27 13:00:00,Paid Search,fulfilled,2.97,19.63
O0014009,C003922,2024-09-07 16:00:00,Email,pending,5.08,4.76
O0014123,C005587,2024-09-09 14:00:00,Email,fulfilled,4.5,0.0
O0018925,C002964,2024-11-23 08:00:00,Organic,fulfilled,5.62,0.0
O0030891,C007639,2025-05-09 19:00:00,Social,fulfilled,3.09,0.0
O0025816,C007434,2025-03-02 21:00:00,Paid Search,fulfilled,3.88,0.0
O0005029,C002620,2024-04-06 04:00:00,Organic,fulfilled,1.82,0.0
O0014001,C001350,2024-09-07 05:00:00,Direct,fulfilled,4.31,0.0
O0010050,C007580,2024-07-04 16:00:00,Paid Search,fulfilled,3.5,0.0
O0035401,C000237,2025-07-09 17:00:00,Paid Search,pending,4.56,0.0
O0034751,C008952,2025-07-01 13:00:00,Paid Search,fulfilled,4.11,0.0
O0030757,C004106,2025-05-08 16:00:00,Affiliate,fulfilled,3.82,0.0
O0014446,C007405,2024-09-14 20:00:00,Organic,canceled,4.63,0.0
O0031723,C001694,2025-05-20 14:00:00,Social,fulfilled,4.94,0.0
O0024526,C002572,2025-02-12 03:00:00,Organic,fulfilled,3.81,19.54
O0029229,C002295,2025-04-18 10:00:00,Direct,fulfilled,3.38,0.0
O0012478,C001207,2024-08-14 19:00:00,Affiliate,fulfilled,3.69,0.0
O0007659,C004114,2024-05-23 07:00:00,Paid Search,fulfilled,3.29,0.0
O0015053,C004625,2024-09-23 09:00:00,Paid Search,fulfilled,4.25,0.0
O0034690,C002948,2025-06-30 09:00:00,Social,fulfilled,4.14,0.0
O0017389,C007449,2024-10-29 07:00:00,Paid Search,fulfilled,3.9,0.0
O0035659,C004820,2025-07-13 01:00:00,Direct,fulfilled,4.33,8.06
O0007692,C005752,2024-05-24 17:00:00,Email,fulfilled,4.91,0.0
O0002335,C008214,2024-02-16 00:00:00,Direct,fulfilled,4.2,0.0
O0031750,C005641,2025-05-21 10:00:00,Email,fulfilled,5.33,0.0
O0016478,C002701,2024-10-16 21:00:00,Direct,fulfilled,2.2,11.94
O0025875,C000327,2025-03-03 11:00:00,Email,fulfilled,4.54,0.0
O0013987,C000376,2024-09-06 21:00:00,Social,fulfilled,3.47,0.0
O0036188,C001022,2025-07-19 16:00:00,Social,fulfilled,4.07,0.0
O0029907,C002580,2025-04-26 03:00:00,Social,fulfilled,5.79,0.0
O0032645,C007412,2025-06-03 13:00:00,Email,fulfilled,3.28,0.0
O0018044,C007988,2024-11-09 05:00:00,Organic,fulfilled,3.88,0.0
O0020635,C004699,2024-12-18 11:00:00,Organic,fulfilled,4.84,0.0
O0010612,C003729,2024-07-14 13:00:00,Organic,fulfilled,4.15,0.0
O0034139,C004054,2025-06-23 14:00:00,Paid Search,fulfilled,4.26,0.0
O0032256,C007788,2025-05-28 11:00:00,Email,fulfilled,1.86,0.0
O0031453,C006992,2025-05-17 04:00:00,Email,fulfilled,3.04,13.4
O0029312,C003253,2025-04-19 17:00:00,Email,fulfilled,4.59,0.0
O0004840,C006786,2024-04-03 05:00:00,Affiliate,fulfilled,3.41,0.0
O0007260,C002717,2024-05-16 18:00:00,Organic,fulfilled,5.37,0.0
O0020933,C001514,2024-12-22 22:00:00,Paid Search,fulfilled,3.84,0.0
O0024796,C008469,2025-02-16 04:00:00,Affiliate,fulfilled,4.32,0.0
O0002135,C004469,2024-02-11 09:00:00,Paid Search,fulfilled,3.45,0.0
O0031309,C002080,2025-05-15 17:00:00,Organic,fulfilled,4.76,0.0
O0034709,C002728,2025-07-01 05:00:00,Email,fulfilled,5.89,7.2
O0002022,C002821,2024-02-09 04:00:00,Paid Search,fulfilled,3.92,0.0
O0019722,C007335,2024-12-05 06:00:00,Email,fulfilled,5.57,14.35
O0036429,C003713,2025-07-23 01:00:00,Affiliate,fulfilled,3.97,0.0
O0012737,C005393,2024-08-18 23:00:00,Direct,fulfilled,5.01,0.0
O0018913,C004863,2024-11-23 13:00:00,Organic,fulfilled,4.52,0.0
O0024648,C004100,2025-02-14 02:00:00,Email,fulfilled,5.55,0.0
O0014115,C007076,2024-09-09 09:00:00,Affiliate,fulfilled,3.97,0.0
O0011096,C004317,2024-07-22 05:00:00,Paid Search,fulfilled,5.38,0.0
O0037047,C000022,2025-07-30 11:00:00,Paid Search,pending,4.11,19.83
O0022219,C007559,2025-01-10 05:00:00,Email,fulfilled,3.56,0.0
O0002283,C007637,2024-02-14 13:00:00,Social,fulfilled,3.78,0.0
O0017118,C007932,2024-10-25 00:00:00,Paid Search,fulfilled,3.44,17.98
O0018108,C008504,2024-11-10 04:00:00,Organic,fulfilled,3.05,2.8
O0014989,C006672,2024-09-22 21:00:00,Organic,fulfilled,4.9,0.0
O0003836,C002776,2024-03-15 15:00:00,Social,fulfilled,3.5,0.0
O0005270,C005306,2024-04-10 23:00:00,Email,fulfilled,4.1,0.0
O0002454,C005458,2024-02-18 16:00:00,Organic,fulfilled,2.67,0.0
O0031162,C003388,2025-05-13 19:00:00,Email,fulfilled,3.1,0.0
O0011182,C007862,2024-07-24 20:00:00,Direct,fulfilled,5.44,0.0
O0000614,C007945,2024-01-13 19:00:00,Organic,fulfilled,3.74,14.4
O0029512,C005538,2025-04-21 03:00:00,Paid Search,fulfilled,2.68,16.17
O0019344,C004501,2024-11-30 08:00:00,Direct,fulfilled,4.08,16.71
O0021805,C003229,2025-01-04 15:00:00,Email,fulfilled,3.3,0.0
O0006599,C008099,2024-05-04 13:00:00,Paid Search,fulfilled,4.89,0.0
O0014949,C003382,2024-09-22 20:00:00,Affiliate,fulfilled,1.59,0.0
O0008880,C001746,2024-06-13 03:00:00,Paid Search,fulfilled,3.58,0.0
O0033590,C006013,2025-06-16 18:00:00,Direct,fulfilled,4.1,0.0
O0032642,C006893,2025-06-03 15:00:00,Email,fulfilled,5.47,0.0
O0023832,C007388,2025-02-02 17:00:00,Paid Search,canceled,2.33,0.0
O0011692,C000411,2024-08-01 11:00:00,Paid Search,fulfilled,4.13,0.0
O0021155,C006921,2024-12-25 06:00:00,Organic,fulfilled,4.38,0.0
O0035707,C002891,2025-07-13 14:00:00,Paid Search,fulfilled,4.42,0.0
O0006436,C007298,2024-05-01 14:00:00,Paid Search,fulfilled,3.83,0.0
O0002894,C004563,2024-02-26 08:00:00,Organic,fulfilled,3.25,0.0
O0035532,C006956,2025-07-11 04:00:00,Organic,pending,2.42,3.94
O0036595,C007059,2025-07-24 14:00:00,Paid Search,pending,3.43,0.0
O0002131,C003162,2024-02-11 05:00:00,Paid Search,fulfilled,5.13,18.98
O0029746,C001191,2025-04-24 14:00:00,Paid Search,fulfilled,4.76,0.0
O0004605,C001950,2024-03-29 23:00:00,Paid Search,fulfilled,3.54,0.0
O0015785,C000292,2024-10-05 08:00:00,Organic,fulfilled,4.12,12.06
O0025819,C001398,2025-03-02 19:00:00,Paid Search,fulfilled,4.98,0.0
O0016638,C005733,2024-10-18 08:00:00,Organic,canceled,3.69,13.92
O0005825,C002912,2024-04-19 02:00:00,Social,fulfilled,3.35,0.0
O0026254,C007353,2025-03-08 21:00:00,Paid Search,fulfilled,3.82,0.0
O0015689,C002847,2024-10-04 13:00:00,Direct,fulfilled,4.59,0.0
O0016701,C001787,2024-10-19 04:00:00,Email,fulfilled,4.29,0.0
O0020003,C007153,2024-12-08 23:00:00,Social,canceled,4.5,0.0
O0014822,C008092,2024-09-20 02:00:00,Email,fulfilled,4.03,12.69
O0008431,C006273,2024-06-06 16:00:00,Email,fulfilled,5.36,3.4
O0018218,C000231,2024-11-12 10:00:00,Direct,fulfilled,3.56,0.0
O0004064,C007516,2024-03-20 09:00:00,Direct,fulfilled,2.06,0.0
O0035904,C002223,2025-07-16 03:00:00,Email,fulfilled,3.0,0.0
O0034192,C001054,2025-06-24 21:00:00,Paid Search,fulfilled,5.97,0.0
O0011788,C004904,2024-08-03 03:00:00,Direct,fulfilled,5.86,0.0
O0015080,C001261,2024-09-24 17:00:00,Email,fulfilled,4.84,0.0
O0002869,C007034,2024-02-26 17:00:00,Direct,fulfilled,2.59,5.21
O0022193,C008977,2025-01-09 20:00:00,Social,fulfilled,4.11,0.0
O0012670,C005079,2024-08-17 21:00:00,Direct,fulfilled,3.7,0.0
O0002682,C002401,2024-02-23 07:00:00,Direct,fulfilled,4.62,0.0
O0034434,C000405,2025-06-27 23:00:00,Social,fulfilled,3.64,0.0
O0005499,C002699,2024-04-14 03:00:00,Organic,fulfilled,4.11,0.0
O0013611,C003219,2024-08-31 12:00:00,Paid Search,fulfilled,5.02,18.93
O0005789,C007955,2024-04-19 08:00:00,Email,fulfilled,4.28,0.0
O0031967,C000113,2025-05-24 00:00:00,Email,fulfilled,2.79,0.0
O0027823,C003807,2025-03-29 14:00:00,Paid Search,fulfilled,3.24,12.3
O0004395,C003964,2024-03-26 22:00:00,Direct,fulfilled,5.51,12.04
O0008014,C001049,2024-05-29 16:00:00,Paid Search,fulfilled,3.37,0.0
O0010156,C006362,2024-07-06 12:00:00,Paid Search,fulfilled,3.31,0.0
O0028228,C008382,2025-04-04 12:00:00,Organic,fulfilled,5.77,5.21
O0011288,C003928,2024-07-26 20:00:00,Affiliate,fulfilled,4.98,0.0
O0024808,C005230,2025-02-16 12:00:00,Direct,fulfilled,4.07,0.0
O0009651,C007662,2024-06-27 16:00:00,Paid Search,fulfilled,5.12,0.0
O0027333,C002333,2025-03-23 21:00:00,Organic,fulfilled,3.81,0.0
O0016150,C007989,2024-10-11 01:00:00,Organic,fulfilled,5.36,0.0
O0029023,C000631,2025-04-15 02:00:00,Organic,fulfilled,1.66,0.0
O0026787,C007054,2025-03-15 14:00:00,Social,fulfilled,3.15,0.0
O0025534,C008911,2025-02-26 21:00:00,Organic,fulfilled,2.28,2.53
O0021666,C007830,2025-01-02 18:00:00,Organic,pending,4.58,16.88
O0031194,C002080,2025-05-13 15:00:00,Social,fulfilled,4.44,6.95
O0030403,C000860,2025-05-03 20:00:00,Email,fulfilled,3.36,0.0
O0003511,C000418,2024-03-10 14:00:00,Affiliate,fulfilled,3.85,0.0
O0028980,C002175,2025-04-14 18:00:00,Social,fulfilled,4.19,0.0
O0034432,C000025,2025-06-27 17:00:00,Social,fulfilled,6.37,0.0
O0004697,C007187,2024-03-31 02:00:00,Organic,canceled,4.99,0.0
O0016728,C000945,2024-10-19 22:00:00,Paid Search,fulfilled,4.46,0.0
O0003609,C006174,2024-03-11 08:00:00,Paid Search,fulfilled,3.0,0.0
O0016998,C002372,2024-10-23 09:00:00,Paid Search,fulfilled,3.03,0.0
O0012856,C004470,2024-08-19 13:00:00,Paid Search,fulfilled,2.55,0.0
O0015691,C001290,2024-10-04 05:00:00,Direct,fulfilled,3.53,0.0
O0023982,C002280,2025-02-04 05:00:00,Paid Search,fulfilled,4.45,0.0
O0013361,C005240,2024-08-28 06:00:00,Affiliate,fulfilled,3.35,0.0
O0030723,C005101,2025-05-07 00:00:00,Paid Search,fulfilled,4.3,0.0
O0026939,C001792,2025-03-18 23:00:00,Direct,fulfilled,3.83,19.08
O0006198,C008303,2024-04-27 18:00:00,Email,fulfilled,4.35,0.0
O0002636,C002015,2024-02-22 14:00:00,Email,fulfilled,4.89,0.0
O0009345,C005964,2024-06-22 20:00:00,Paid Search,fulfilled,5.31,12.82
O0001226,C008950,2024-01-26 03:00:00,Organic,fulfilled,3.71,0.0
O0037183,C003901,2025-08-01 09:00:00,Email,fulfilled,2.81,0.0
O0003811,C007391,2024-03-15 08:00:00,Organic,fulfilled,3.95,0.0
O0000093,C004270,2024-01-03 09:00:00,Direct,fulfilled,3.91,13.53
O0029454,C003407,2025-04-20 02:00:00,Social,fulfilled,4.44,0.0
O0033402,C007090,2025-06-13 20:00:00,Paid Search,fulfilled,5.47,0.0
O0022502,C006426,2025-01-14 15:00:00,Email,fulfilled,4.0,15.57
O0022764,C003393,2025-01-18 16:00:00,Email,fulfilled,6.24,4.63
O0015621,C003913,2024-10-02 11:00:00,Social,fulfilled,5.14,17.43
O0005496,C004692,2024-04-14 05:00:00,Organic,fulfilled,2.03,0.0
O0022904,C000023,2025-01-20 19:00:00,Email,fulfilled,4.03,2.08
O0013512,C007883,2024-08-30 16:00:00,Email,fulfilled,4.55,2.36
O0035409,C000022,2025-07-09 03:00:00,Social,fulfilled,2.7,0.0
O0018205,C004913,2024-11-11 22:00:00,Paid Search,fulfilled,5.39,6.7
O0028591,C002813,2025-04-09 08:00:00,Organic,fulfilled,2.59,0.0
O0022576,C003852,2025-01-15 10:00:00,Organic,fulfilled,2.26,0.0
O0024590,C002675,2025-02-13 10:00:00,Paid Search,fulfilled,4.23,0.0
O0026183,C007780,2025-03-07 16:00:00,Paid Search,fulfilled,4.6,0.0
O0001127,C000481,2024-01-24 19:00:00,Paid Search,fulfilled,3.77,0.0
O0022057,C002502,2025-01-08 17:00:00,Affiliate,fulfilled,3.04,0.0
O0029435,C005598,2025-04-20 02:00:00,Paid Search,fulfilled,2.53,0.0
O0015970,C004523,2024-10-08 16:00:00,Organic,fulfilled,3.81,0.0
O0007429,C004542,2024-05-19 04:00:00,Paid Search,fulfilled,4.78,0.0
O0002902,C007398,2024-02-26 04:00:00,Paid Search,fulfilled,4.92,2.23
O0018278,C005651,2024-11-13 03:00:00,Email,fulfilled,4.32,0.0
O0007503,C002724,2024-05-21 19:00:00,Direct,fulfilled,5.32,0.0
O0016631,C006853,2024-10-18 20:00:00,Organic,fulfilled,4.23,0.0
O0000615,C003493,2024-01-13 20:00:00,Organic,fulfilled,4.79,0.0
O0019611,C004042,2024-12-03 11:00:00,Paid Search,fulfilled,4.09,0.0
O0012470,C003746,2024-08-13 15:00:00,Social,fulfilled,2.31,0.0
O0024835,C007109,2025-02-16 09:00:00,Organic,fulfilled,3.77,0.0
O0013873,C004351,2024-09-05 01:00:00,Affiliate,fulfilled,3.86,12.89
O0000751,C003070,2024-01-16 14:00:00,Paid Search,fulfilled,3.84,4.13
O0006671,C007134,2024-05-05 05:00:00,Paid Search,fulfilled,3.54,0.0
O0022265,C005629,2025-01-11 00:00:00,Affiliate,fulfilled,3.22,0.0
O0003753,C008099,2024-03-14 08:00:00,Organic,fulfilled,4.41,0.0
O0003498,C008186,2024-03-09 14:00:00,Paid Search,fulfilled,3.63,0.0
O0006638,C005141,2024-05-05 15:00:00,Email,fulfilled,4.09,0.0
O0013989,C000788,2024-09-07 06:00:00,Affiliate,fulfilled,3.04,0.0
O0018448,C003000,2024-11-15 06:00:00,Paid Search,fulfilled,3.83,0.0
O0017561,C004316,2024-11-02 21:00:00,Direct,fulfilled,3.9,0.0
O0006988,C000216,2024-05-11 16:00:00,Organic,fulfilled,3.86,0.0
O0021013,C005131,2024-12-23 06:00:00,Paid Search,fulfilled,6.44,0.0
O0028629,C007747,2025-04-10 06:00:00,Affiliate,fulfilled,5.68,0.0
O0029688,C007156,2025-04-23 13:00:00,Social,fulfilled,2.42,0.0
O0009480,C002220,2024-06-25 14:00:00,Affiliate,pending,3.86,9.67
O0017231,C000802,2024-10-27 12:00:00,Organic,fulfilled,4.53,0.0
O0031224,C008830,2025-05-14 01:00:00,Email,fulfilled,4.8,0.0
O0036644,C002150,2025-07-25 11:00:00,Organic,fulfilled,3.66,0.0
O0000316,C001016,2024-01-07 07:00:00,Organic,fulfilled,3.18,0.0
O0005526,C001980,2024-04-14 05:00:00,Social,fulfilled,4.8,0.0
O0031034,C002623,2025-05-11 05:00:00,Paid Search,fulfilled,3.83,9.58
O0000449,C008654,2024-01-10 09:00:00,Paid Search,fulfilled,3.63,0.0
O0033724,C002096,2025-06-17 03:00:00,Paid Search,fulfilled,3.86,0.0
O0011665,C005116,2024-08-01 01:00:00,Email,fulfilled,4.75,0.0
O0005651,C006734,2024-04-16 01:00:00,Social,fulfilled,3.46,4.33
O0007772,C007958,2024-05-25 07:00:00,Paid Search,fulfilled,4.31,0.0
O0028033,C004261,2025-04-01 12:00:00,Paid Search,fulfilled,4.01,16.6
O0018414,C005855,2024-11-15 04:00:00,Organic,fulfilled,4.68,0.0
O0007455,C001329,2024-05-20 22:00:00,Email,fulfilled,5.77,0.0
O0012194,C008281,2024-08-09 02:00:00,Social,fulfilled,2.9,0.0
O0029355,C001836,2025-04-19 07:00:00,Social,fulfilled,4.06,0.0
O0013317,C000796,2024-08-27 19:00:00,Direct,fulfilled,4.27,0.0
O0020139,C006574,2024-12-10 21:00:00,Social,fulfilled,4.58,14.22
O0016754,C004670,2024-10-19 17:00:00,Social,fulfilled,2.09,15.8
O0010128,C001784,2024-07-06 15:00:00,Email,fulfilled,6.56,0.0
O0037224,C006752,2025-08-01 13:00:00,Social,fulfilled,3.51,0.0
O0029162,C002432,2025-04-17 06:00:00,Email,fulfilled,4.4,0.0
O0000580,C002516,2024-01-13 04:00:00,Direct,fulfilled,5.05,0.0
O0021188,C000669,2024-12-26 05:00:00,Affiliate,fulfilled,4.5,18.29
O0013452,C008339,2024-08-29 06:00:00,Organic,fulfilled,5.09,5.05
O0037174,C005415,2025-08-01 15:00:00,Email,fulfilled,4.1,0.0
O0001466,C005857,2024-01-30 16:00:00,Paid Search,fulfilled,4.61,0.0
O0006206,C008492,2024-04-27 11:00:00,Email,fulfilled,3.66,0.0
O0026268,C007031,2025-03-08 18:00:00,Paid Search,fulfilled,4.61,8.66
O0036224,C008866,2025-07-20 19:00:00,Email,fulfilled,3.26,16.87
O0006420,C001049,2024-05-01 16:00:00,Organic,fulfilled,3.31,0.0
O0014092,C006700,2024-09-08 02:00:00,Paid Search,fulfilled,2.82,0.0
O0028180,C005427,2025-04-03 02:00:00,Social,fulfilled,4.81,0.0
O0016096,C006485,2024-10-10 16:00:00,Paid Search,fulfilled,4.4,0.0
O0021648,C001083,2025-01-02 21:00:00,Direct,fulfilled,2.88,0.0
O0018038,C001117,2024-11-09 03:00:00,Organic,fulfilled,4.57,0.0
O0007475,C004999,2024-05-20 19:00:00,Paid Search,fulfilled,5.65,7.53
O0020620,C007060,2024-12-18 02:00:00,Organic,fulfilled,4.86,0.0
O0010870,C006826,2024-07-18 08:00:00,Organic,pending,3.39,0.0
O0017567,C008975,2024-11-02 10:00:00,Email,fulfilled,5.25,0.0
O0017649,C003551,2024-11-03 06:00:00,Organic,fulfilled,5.38,0.0
O0001849,C004490,2024-02-06 11:00:00,Organic,fulfilled,5.51,0.0
O0028685,C008471,2025-04-10 00:00:00,Paid Search,fulfilled,3.31,8.53
O0018838,C008650,2024-11-22 22:00:00,Organic,fulfilled,4.44,15.19
O0007074,C005210,2024-05-13 04:00:00,Organic,fulfilled,3.09,3.03
O0000577,C002644,2024-01-13 17:00:00,Direct,fulfilled,4.07,4.21
O0014305,C000853,2024-09-12 09:00:00,Direct,fulfilled,3.51,0.0
O0022640,C006882,2025-01-16 05:00:00,Organic,fulfilled,2.48,0.0
O0015806,C003952,2024-10-05 02:00:00,Paid Search,fulfilled,2.4,18.46
O0036341,C006720,2025-07-22 17:00:00,Direct,canceled,3.79,7.52
O0007498,C006535,2024-05-21 11:00:00,Affiliate,fulfilled,2.85,13.48
O0006682,C003206,2024-05-05 13:00:00,Social,fulfilled,3.88,0.0
O0016487,C004226,2024-10-16 09:00:00,Email,pending,4.74,0.0
O0013960,C004729,2024-09-06 10:00:00,Paid Search,fulfilled,4.72,0.0
O0007349,C006480,2024-05-18 11:00:00,Organic,fulfilled,3.75,0.0
O0007441,C003839,2024-05-19 11:00:00,Social,fulfilled,3.53,12.39
O0007614,C006081,2024-05-23 08:00:00,Affiliate,pending,3.67,0.0
O0019907,C004892,2024-12-07 00:00:00,Paid Search,fulfilled,4.62,0.0
O0007730,C006688,2024-05-24 10:00:00,Paid Search,fulfilled,2.83,5.88
O0010739,C005508,2024-07-16 15:00:00,Organic,fulfilled,4.36,0.0
O0035800,C000827,2025-07-14 08:00:00,Social,fulfilled,2.79,0.0
O0026435,C001006,2025-03-11 21:00:00,Email,fulfilled,3.7,19.05
O0014843,C006663,2024-09-20 12:00:00,Paid Search,fulfilled,4.83,0.0
O0015686,C006745,2024-10-04 03:00:00,Affiliate,fulfilled,4.79,0.0
O0011353,C001909,2024-07-27 05:00:00,Direct,fulfilled,4.11,0.0
O0025049,C002807,2025-02-19 09:00:00,Organic,fulfilled,5.47,0.0
O0008027,C002200,2024-05-30 07:00:00,Affiliate,fulfilled,2.07,0.0
O0021877,C006743,2025-01-05 01:00:00,Email,fulfilled,2.62,0.0
O0025866,C005882,2025-03-03 01:00:00,Email,fulfilled,3.95,0.0
O0017312,C002637,2024-10-28 20:00:00,Paid Search,fulfilled,5.14,0.0
O0004191,C004903,2024-03-22 05:00:00,Email,fulfilled,4.24,0.0
O0023748,C008257,2025-02-01 17:00:00,Organic,fulfilled,4.83,0.0
O0008048,C007732,2024-05-30 04:00:00,Organic,fulfilled,3.0,19.3
O0017474,C000634,2024-10-31 17:00:00,Organic,fulfilled,4.55,0.0
O0002626,C001488,2024-02-22 22:00:00,Affiliate,fulfilled,3.44,0.0
O0029083,C001346,2025-04-16 02:00:00,Email,fulfilled,2.62,19.71
O0009800,C006938,2024-06-30 06:00:00,Email,fulfilled,2.53,2.13
O0003568,C005704,2024-03-10 21:00:00,Social,fulfilled,5.82,0.0
O0013655,C004586,2024-09-01 14:00:00,Organic,fulfilled,4.69,0.0
O0027500,C005021,2025-03-25 07:00:00,Organic,fulfilled,3.93,4.11
O0035182,C002998,2025-07-07 19:00:00,Email,fulfilled,3.55,6.61
O0034535,C006013,2025-06-29 11:00:00,Email,fulfilled,3.57,0.0
O0005777,C005384,2024-04-19 10:00:00,Email,fulfilled,3.2,0.0
O0007342,C001207,2024-05-18 10:00:00,Email,fulfilled,3.46,16.93
O0018798,C003543,2024-11-21 20:00:00,Paid Search,fulfilled,4.18,0.0
O0007186,C003928,2024-05-15 11:00:00,Email,fulfilled,3.59,0.0
O0017435,C007175,2024-10-30 03:00:00,Paid Search,fulfilled,3.34,0.0
O0022648,C003495,2025-01-16 09:00:00,Paid Search,fulfilled,5.07,0.0
O0010709,C008079,2024-07-15 05:00:00,Paid Search,fulfilled,3.11,0.0
O0006719,C003945,2024-05-06 01:00:00,Organic,fulfilled,3.93,0.0
O0025905,C004792,2025-03-03 11:00:00,Social,fulfilled,4.73,0.0
O0025114,C000123,2025-02-20 01:00:00,Organic,fulfilled,3.92,0.0
O0007068,C003771,2024-05-13 14:00:00,Email,fulfilled,2.86,2.41
O0029742,C000817,2025-04-24 21:00:00,Paid Search,canceled,4.76,0.0
O0028294,C004402,2025-04-05 03:00:00,Email,fulfilled,4.61,0.0
